DATE_INSERT;DATE_CASE;NEW_CASES;TOTAL_CASES;ID_UNISO_COUNTRY;COUNTRY_NAME;SOURCE;
"2020-06-16 21:03:52";"2020-06-16";"94";"1766";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1272967655402672129/photo/4";
"2020-06-16 20:56:36";"2020-06-16";"2";"93";"478";"MAURITANIA";"https://twitter.com/maimounalo2/status/1272960519255863296";
"2020-06-16 20:29:36";"2020-06-16";"1";"4";"508";"MOZAMBIQUE";"https://twitter.com/IMocambique/status/1272943172465963009";
"2020-06-16 20:27:54";"2020-06-16";"1";"74";"148";"CHAD";"https://twitter.com/Covid19TD/status/1272945020765700098";
"2020-06-16 20:10:28";"2020-06-16";"4";"58";"288";"GHANA";"https://twitter.com/DSD_GHS/status/1272952266933317632/photo/1";
"2020-06-16 19:15:50";"2020-06-16";"4";"14";"140";"CAR";"https://twitter.com/MSPCentrafrique/status/1272933412538585096";
"2020-06-16 19:13:27";"2020-06-16";"2";"106";"466";"MALI";"https://twitter.com/GouvernementM/status/1272939439707340801";
"2020-06-16 19:06:22";"2020-06-16";"1";"105";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1272881808254873600";
"2020-06-16 18:45:29";"2020-06-16";"1";"31";"728";"SOUTH SUDAN";"https://twitter.com/TheRadioCommun1/status/1272926219126923265";
"2020-06-16 13:55:37";"2020-06-16";"1";"61";"231";"ETHIOPIA";"https://twitter.com/lia_tadesse/status/1272860115507560448/photo/4";
"2020-06-16 13:42:52";"2020-06-16";"2";"12";"450";"MADAGASCAR";"https://twitter.com/LExpressMG/status/1272844434997157888";
"2020-06-16 12:13:27";"2020-06-16";"6";"70";"686";"SENEGAL";"https://twitter.com/cousenegal/status/1272832490814701569";
"2020-06-16 20:42:14";"2020-06-15";"1";"3";"174";"COMOROS";"https://stopcoronavirus.km/actualités/2020/06/16/communiqué-n°016-du-13-juin-au-15-juin-2020/";
"2020-06-16 02:16:11";"2020-06-15";"4";"27";"266";"GABON";"https://infocovid.ga/conference-de-presse-du-lundi-15-juin-2020/";
"2020-06-16 02:08:45";"2020-06-15";"10";"777";"12";"ALGERIA";"https://www.algerie360.com/20200615-coronavirus-algerie-la-barre-des-11000-cas-infectes-franchie-15-juin/?utm_source=dlvr.it&utm_medium=twitter";
"2020-06-16 01:56:39";"2020-06-15";"4";"424";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1272662896820928512";
"2020-06-16 00:08:11";"2020-06-15";"88";"1568";"710";"SOUTH AFRICA";"https://twitter.com/DrZweliMkhize/status/1272650861433499650";
"2020-06-15 22:58:55";"2020-06-15";"4";"91";"478";"MAURITANIA";"http://www.ami.mr/Depeche-63034.html";
"2020-06-15 22:49:23";"2020-06-15";"1";"7";"132";"CAPE VERDE";"https://anacao.cv/covid-19-cabo-verde-regista-setimo-obito/";
"2020-06-15 22:25:59";"2020-06-15";"1";"46";"384";"CIV";"https://twitter.com/Covid19_CI/status/1272623326788227075";
"2020-06-15 22:18:08";"2020-06-15";"97";"1672";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1272611664022601730";
"2020-06-15 22:16:20";"2020-06-15";"1";"277";"120";"CAMEROON";"https://twitter.com/SuzanneEko/status/1272613579603300355";
"2020-06-15 15:31:50";"2020-06-15";"1";"104";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1272508901754273793/photo/1";
"2020-06-15 14:56:41";"2020-06-15";"3";"60";"231";"ETHIOPIA";"https://twitter.com/FMoHealth/status/1272511338816905218/photo/2";
"2020-06-15 12:48:32";"2020-06-15";"2";"10";"434";"LIBYA";"https://www.libyaobserver.ly/inbrief/ncdc-36-new-coronavirus-cases-registered";
"2020-06-15 12:45:37";"2020-06-15";"4";"64";"686";"SENEGAL";"https://twitter.com/cousenegal/status/1272470891633483776";
"2020-06-15 23:40:00";"2020-06-14";"1";"26";"324";"GUINEA";"https://twitter.com/anss_guinee/status/1272641265587433472";
"2020-06-15 20:12:50";"2020-06-14";"3";"10";"140";"CAR";"https://twitter.com/MSPCentrafrique/status/1272589211850477568/photo/1";
"2020-06-15 15:40:21";"2020-06-14";"1";"33";"430";"LIBERIA";"https://twitter.com/NPHIL6/status/1272521478249099265";
"2020-06-15 13:57:46";"2020-06-14";"2";"27";"178";"CONGO";"https://twitter.com/CongoNN/status/1272496740126646272";
"2020-06-15 12:42:11";"2020-06-14";"2";"9";"204";"BENIN";"https://twitter.com/PresidenceBenin/status/1272474453277114369/photo/1";
"2020-06-15 11:41:18";"2020-06-14";"5";"112";"180";"DRC";"https://mailchi.mp/6f5f2c970c81/covid-19-bulletin-n83-du-dimanche-14-juin-2020";
"2020-06-15 01:08:24";"2020-06-14";"13";"420";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1272298693904027657";
"2020-06-14 23:13:58";"2020-06-14";"4";"87";"478";"MAURITANIA";"https://twitter.com/maimounalo2/status/1272272534357016581";
"2020-06-14 22:44:01";"2020-06-14";"57";"1480";"710";"SOUTH AFRICA";"https://twitter.com/DrZweliMkhize/status/1272267670336032777";
"2020-06-14 22:37:31";"2020-06-14";"1";"276";"120";"CAMEROON";"https://twitter.com/MinsanteCMR/status/1272261846645514241";
"2020-06-14 21:37:59";"2020-06-14";"91";"1575";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1272250022839693317";
"2020-06-14 20:37:38";"2020-06-14";"7";"767";"12";"ALGERIA";"https://twitter.com/ObservAlgerie/status/1272229610911158274";
"2020-06-14 20:19:01";"2020-06-14";"1";"6";"454";"MALAWI";"https://twitter.com/NationOnlineMw/status/1272208671343329280/photo/1";
"2020-06-14 20:14:27";"2020-06-14";"3";"30";"728";"SOUTH SUDAN";"https://twitter.com/TheRadioCommun1/status/1272210693324972037";
"2020-06-14 20:11:22";"2020-06-14";"1";"4";"748";"ESWATINI";"https://twitter.com/EswatiniGovern1/status/1272215273525989379";
"2020-06-14 20:06:42";"2020-06-14";"1";"11";"894";"ZAMBIA";"https://twitter.com/ZMPublicHealth/status/1272221012860559362";
"2020-06-14 18:30:25";"2020-06-14";"1";"73";"148";"CHAD";"https://twitter.com/Covid19TD/status/1272194076268527616";
"2020-06-14 18:26:56";"2020-06-14";"3";"103";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1272195016778285057/photo/2";
"2020-06-14 17:15:54";"2020-06-14";"1";"88";"706";"SOMALIA";"https://twitter.com/MoH_Somalia/status/1272183961301782528";
"2020-06-14 17:07:33";"2020-06-14";"2";"43";"262";"DJIBOUTI";"https://twitter.com/MinSantedj/status/1272183484069613568";
"2020-06-14 16:59:11";"2020-06-14";"1";"3";"508";"MOZAMBIQUE";"https://twitter.com/IMocambique/status/1272160770311303168";
"2020-06-14 15:35:49";"2020-06-14";"2";"57";"231";"ETHIOPIA";"https://twitter.com/FMoHealth/status/1272147492533043205/photo/2";
"2020-06-14 12:51:14";"2020-06-14";"2";"60";"686";"SENEGAL";"https://twitter.com/cousenegal/status/1272111320129769472";
"2020-06-14 12:42:26";"2020-06-14";"2";"8";"434";"LIBYA";"https://twitter.com/Lyobserver/status/1272114615044972544";
"2020-06-15 22:43:32";"2020-06-13";"9";"468";"729";"SUDAN";"https://twitter.com/SDN_Health/status/1272630426352435202/photo/1";
"2020-06-14 23:53:44";"2020-06-13";"6";"54";"288";"GHANA";"https://www.primenewsghana.com/general-news/ghana-s-covid-19-cases-increase-to-11-964-as-death-toll-rises-to-54.html";
"2020-06-14 22:36:31";"2020-06-13";"2";"275";"120";"CAMEROON";"https://twitter.com/MinsanteCMR/status/1272261846645514241";
"2020-06-14 21:40:08";"2020-06-13";"1";"7";"204";"BENIN";"https://twitter.com/gouvbenin/status/1272249402539868160";
"2020-06-14 12:48:53";"2020-06-13";"1";"107";"180";"DRC";"https://mailchi.mp/7898d8ada20a/covid-19-bulletin-n82-du-samedi-13-juin-2020";
"2020-06-14 01:00:36";"2020-06-13";"8";"407";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1271936083819933703";
"2020-06-13 22:41:29";"2020-06-13";"1";"66";"562";"NIGER";"https://twitter.com/MinSanteNiger/status/1271902666252324867";
"2020-06-13 22:08:27";"2020-06-13";"62";"1484";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1271886550654124032";
"2020-06-13 21:55:43";"2020-06-13";"69";"1423";"710";"SOUTH AFRICA";"https://twitter.com/DrZweliMkhize/status/1271887868345057280";
"2020-06-13 21:01:24";"2020-06-13";"2";"83";"478";"MAURITANIA";"https://twitter.com/lassanawelt/status/1271879936735956993";
"2020-06-13 20:48:48";"2020-06-13";"1";"6";"24";"ANGOLA";"https://twitter.com/COVID19GovAo/status/1271874062676041728";
"2020-06-13 19:53:16";"2020-06-13";"3";"104";"466";"MALI";"https://twitter.com/GouvernementM/status/1271856205263142915";
"2020-06-13 18:37:05";"2020-06-13";"2";"27";"728";"SOUTH SUDAN";"https://twitter.com/TheRadioCommun1/status/1271843363562704897";
"2020-06-13 18:33:58";"2020-06-13";"9";"760";"12";"ALGERIA";"https://twitter.com/ObservAlgerie/status/1271841531142574081";
"2020-06-13 18:23:03";"2020-06-13";"3";"41";"262";"DJIBOUTI";"https://twitter.com/MinSantedj/status/1271810391476142085";
"2020-06-13 18:17:23";"2020-06-13";"2";"87";"706";"SOMALIA";"https://twitter.com/MoH_Somalia/status/1271812380138356737";
"2020-06-13 18:15:38";"2020-06-13";"1";"5";"454";"MALAWI";"https://twitter.com/amizere/status/1271816693568999424";
"2020-06-13 18:13:57";"2020-06-13";"4";"100";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1271823676334358531";
"2020-06-13 14:30:34";"2020-06-13";"1";"6";"434";"LIBYA";"https://twitter.com/Lyobserver/status/1271776938911301632/photo/1";
"2020-06-13 14:16:44";"2020-06-13";"8";"55";"231";"ETHIOPIA";"https://twitter.com/FMoHealth/status/1271771652246962176/photo/1";
"2020-06-13 12:15:24";"2020-06-13";"2";"58";"686";"SENEGAL";"https://twitter.com/MinisteredelaS1/status/1271747239652835330";
"2020-06-15 00:43:26";"2020-06-12";"12";"459";"729";"SUDAN";"https://twitter.com/SDN_Health/status/1272298085159440385";
"2020-06-13 20:54:01";"2020-06-12";"1";"25";"324";"GUINEA";"https://twitter.com/anss_guinee/status/1271862508807163905";
"2020-06-13 11:53:38";"2020-06-12";"2";"273";"120";"CAMEROON";"https://www.facebook.com/MINSANTE.PageOfficielle/photos/pcb.3614973658518086/3614973331851452/?type=3&theater";
"2020-06-13 11:29:13";"2020-06-12";"5";"106";"180";"DRC";"https://us3.campaign-archive.com/?u=b34a30571d429859fb249533d&id=d562bfe2a6";
"2020-06-13 00:52:45";"2020-06-12";"12";"399";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1271574010871058434";
"2020-06-13 00:14:40";"2020-06-12";"20";"32";"226";"EQ. GUINEA";"https://ahoraeg.com/salud/2020/06/12/el-comite-politico-anuncia-oficialmente-el-inicio-del-desconfinamiento-por-todo-el-territorio-nacional-a-partir-de-lunes-15-de-junio/";
"2020-06-12 22:51:39";"2020-06-12";"4";"45";"384";"CIV";"https://twitter.com/RTI_info/status/1271536611713564672";
"2020-06-12 22:35:00";"2020-06-12";"70";"1354";"710";"SOUTH AFRICA";"https://twitter.com/DrZweliMkhize/status/1271539742862192640";
"2020-06-12 22:28:07";"2020-06-12";"1";"51";"694";"SIERRA LEONE";"https://www.facebook.com/mic.gov.sl/photos/pb.229960890925264.-2207520000../646878762566806/?type=3&theater";
"2020-06-12 22:02:35";"2020-06-12";"45";"1422";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1271529799857647621";
"2020-06-12 22:00:41";"2020-06-12";"7";"81";"478";"MAURITANIA";"https://essahraa.net/node/17734";
"2020-06-12 20:41:32";"2020-06-12";"1";"6";"132";"CAPE VERDE";"https://anacao.cv/covid-19-cabo-verde-regista-hoje-40-novos-casos-ha-dois-doentes-em-estado-grave/";
"2020-06-12 20:15:59";"2020-06-12";"1";"25";"728";"SOUTH SUDAN";"https://twitter.com/TheRadioCommun1/status/1271502336364601345";
"2020-06-12 19:39:01";"2020-06-12";"10";"751";"12";"ALGERIA";"https://twitter.com/ObservAlgerie/status/1271493659893137408";
"2020-06-12 19:30:45";"2020-06-12";"4";"101";"466";"MALI";"https://twitter.com/CovidMali/status/1271458450267136001";
"2020-06-12 19:24:34";"2020-06-12";"1";"38";"262";"DJIBOUTI";"https://twitter.com/MinSantedj/status/1271453579363192837";
"2020-06-12 18:49:28";"2020-06-12";"3";"15";"624";"GUINEA-B.";"http://www.odemocratagb.com/?p=25244";
"2020-06-12 16:14:36";"2020-06-12";"4";"96";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1271433488290533376";
"2020-06-12 14:02:28";"2020-06-12";"7";"47";"231";"ETHIOPIA";"https://twitter.com/lia_tadesse/status/1271412128717602816/photo/4";
"2020-06-12 12:55:36";"2020-06-12";"1";"212";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1271368386950422528/photo/1";
"2020-06-14 00:54:17";"2020-06-11";"14";"447";"729";"SUDAN";"https://twitter.com/SDN_Health/status/1271929310480302081";
"2020-06-13 11:43:01";"2020-06-11";"1";"6";"204";"BENIN";"https://twitter.com/gouvbenin/status/1271738920426975232";
"2020-06-12 20:57:14";"2020-06-11";"1";"24";"324";"GUINEA";"https://twitter.com/anss_guinee/status/1271515480038297601";
"2020-06-12 19:28:03";"2020-06-11";"1";"32";"430";"LIBERIA";"https://twitter.com/NPHIL6/status/1271458919374901248";
"2020-06-12 15:30:30";"2020-06-11";"1";"271";"120";"CAMEROON";"https://twitter.com/SuzanneEko/status/1271215887438303232";
"2020-06-12 12:45:33";"2020-06-11";"3";"101";"180";"DRC";"https://mailchi.mp/76677abffba8/covid-19-bulletin-n80-du-jeudi-11-juin-2020";
"2020-06-12 01:13:31";"2020-06-11";"5";"387";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1271212716196274177/photo/1";
"2020-06-12 00:33:37";"2020-06-11";"1";"56";"686";"SENEGAL";"https://twitter.com/cousenegal/status/1271206759772958720";
"2020-06-11 23:55:42";"2020-06-11";"1";"23";"266";"GABON";"https://twitter.com/Info241_/status/1271198451238346760";
"2020-06-11 22:29:41";"2020-06-11";"9";"741";"12";"ALGERIA";"https://twitter.com/ObservAlgerie/status/1271168001186967553";
"2020-06-11 22:18:43";"2020-06-11";"74";"1284";"710";"SOUTH AFRICA";"https://twitter.com/DrZweliMkhize/status/1271172649130119174/photo/1";
"2020-06-11 22:10:37";"2020-06-11";"3";"74";"478";"MAURITANIA";"https://www.saharamedias.net/%d9%85%d9%88%d8%b1%d9%8a%d8%aa%d8%a7%d9%86%d9%8a%d8%a7-156-%d8%a5%d8%b5%d8%a7%d8%a8%d8%a9-%d8%a8%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d9%88108-%d8%ad%d8%a7%d9%84%d8%a7%d8%aa-%d8%b4%d9%81%d8%a7%d8%a1/";
"2020-06-11 21:12:00";"2020-06-11";"1";"5";"24";"ANGOLA";"https://twitter.com/COVID19GovAo/status/1271152445608079363";
"2020-06-11 21:09:53";"2020-06-11";"35";"1377";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1271156270511382537";
"2020-06-11 17:50:08";"2020-06-11";"1";"97";"466";"MALI";"https://twitter.com/CovidMali/status/1271086569080979459";
"2020-06-11 15:39:08";"2020-06-11";"3";"92";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1271071086734688256";
"2020-06-11 15:36:41";"2020-06-11";"3";"37";"262";"DJIBOUTI";"https://twitter.com/MinSantedj/status/1271068684803506179/photo/1";
"2020-06-11 14:41:24";"2020-06-11";"5";"40";"231";"ETHIOPIA";"https://twitter.com/FMoHealth/status/1271047985368104961/photo/2";
"2020-06-13 00:24:44";"2020-06-10";"20";"433";"729";"SUDAN";"https://twitter.com/SDN_Health/status/1271568802984099846/photo/1";
"2020-06-12 14:51:56";"2020-06-10";"56";"270";"120";"CAMEROON";"http://covid-19-africa.sen.ovh/sitrep/cameroun-10juin.jpg";
"2020-06-12 14:20:18";"2020-06-10";"1";"5";"204";"BENIN";"https://twitter.com/gouvbenin/status/1271391274571104256";
"2020-06-11 20:37:00";"2020-06-10";"1";"7";"140";"CAR";"https://twitter.com/MSPCentrafrique/status/1271146468083224582/photo/1";
"2020-06-11 18:27:44";"2020-06-10";"4";"24";"728";"SOUTH SUDAN";"https://twitter.com/TheRadioCommun1/status/1271112298652930048";
"2020-06-11 12:48:47";"2020-06-10";"6";"214";"120";"CAMEROON";"https://twitter.com/SuzanneEko/status/1270971728169242626";
"2020-06-11 12:35:04";"2020-06-10";"2";"98";"180";"DRC";"https://mailchi.mp/a1e33ee79fd2/covid-19-bulletin-n-79-du-mercredi-10-juin-2020";
"2020-06-11 12:24:52";"2020-06-10";"1";"25";"178";"CONGO";"https://twitter.com/CongoNN/status/1271019495923089408";
"2020-06-11 01:36:37";"2020-06-10";"1";"55";"686";"SENEGAL";"https://twitter.com/MinisteredelaS1/status/1270860955531034626";
"2020-06-11 01:16:03";"2020-06-10";"17";"382";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1270851442321108998";
"2020-06-11 01:06:23";"2020-06-10";"1";"20";"728";"SOUTH SUDAN";"https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200610-covid-19-sitrep-142.pdf?sfvrsn=180898cd_2";
"2020-06-10 23:39:55";"2020-06-10";"1";"22";"266";"GABON";"https://twitter.com/Info241_/status/1270830586568028161";
"2020-06-10 22:57:59";"2020-06-10";"48";"1210";"710";"SOUTH AFRICA";"https://twitter.com/DrZweliMkhize/status/1270812744065978368";
"2020-06-10 22:44:26";"2020-06-10";"3";"41";"384";"CIV";"https://twitter.com/Gouvci/status/1270815451292012544";
"2020-06-10 21:40:12";"2020-06-10";"8";"732";"12";"ALGERIA";"https://twitter.com/ObservAlgerie/status/1270773981260533762/photo/1";
"2020-06-10 21:31:22";"2020-06-10";"36";"1342";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1270784553351856140";
"2020-06-10 21:25:41";"2020-06-10";"10";"71";"478";"MAURITANIA";"https://essahraa.net/node/17682";
"2020-06-10 19:24:36";"2020-06-10";"1";"211";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1270766859630120970";
"2020-06-10 19:14:03";"2020-06-10";"1";"72";"148";"CHAD";"https://twitter.com/Covid19TD/status/1270765795812016128/photo/1";
"2020-06-10 18:02:33";"2020-06-10";"2";"96";"466";"MALI";"https://twitter.com/GouvernementM/status/1270718862657384449";
"2020-06-10 15:09:31";"2020-06-10";"1";"89";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1270701697296330758";
"2020-06-10 14:25:54";"2020-06-10";"2";"54";"686";"SENEGAL";"https://twitter.com/cousenegal/status/1270692941808513025/photo/1";
"2020-06-10 13:24:19";"2020-06-10";"3";"35";"231";"ETHIOPIA";"https://twitter.com/FMoHealth/status/1270670149314662400/photo/2";
"2020-06-12 12:27:42";"2020-06-09";"12";"413";"729";"SUDAN";"https://twitter.com/SDN_Health/status/1271354872575799296";
"2020-06-10 13:52:48";"2020-06-09";"6";"96";"180";"DRC";"https://mailchi.mp/22e6fa8e7040/covid-19-bulletin-n-78-du-mardi-09-juin-2020";
"2020-06-10 01:10:21";"2020-06-09";"4";"365";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1270487183942660097/photo/1";
"2020-06-09 22:32:10";"2020-06-09";"2";"61";"478";"MAURITANIA";"https://twitter.com/maimounalo2/status/1270448129805074432";
"2020-06-09 21:13:21";"2020-06-09";"35";"1306";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1270430322660913154/photo/1";
"2020-06-09 20:45:46";"2020-06-09";"82";"1162";"710";"SOUTH AFRICA";"https://twitter.com/DrZweliMkhize/status/1270423790653243397";
"2020-06-09 20:23:40";"2020-06-09";"9";"724";"12";"ALGERIA";"https://twitter.com/ObservAlgerie/status/1270414319294066688/photo/1";
"2020-06-09 20:19:40";"2020-06-09";"1";"71";"148";"CHAD";"https://twitter.com/Covid19TD/status/1270414733976514567";
"2020-06-09 19:46:57";"2020-06-09";"1";"50";"694";"SIERRA LEONE";"https://twitter.com/mohs_sl/status/1270378031253794822";
"2020-06-09 19:19:56";"2020-06-09";"2";"210";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1270403594198683650";
"2020-06-09 18:57:44";"2020-06-09";"2";"94";"466";"MALI";"https://twitter.com/i/lists/1236001163385999367";
"2020-06-09 18:06:29";"2020-06-09";"3";"34";"262";"DJIBOUTI";"https://twitter.com/MinSantedj/status/1270383502756843520";
"2020-06-09 16:01:03";"2020-06-09";"1";"85";"706";"SOMALIA";"https://twitter.com/MoH_Somalia/status/1270354337458511879";
"2020-06-09 15:43:16";"2020-06-09";"3";"88";"404";"KENYA";"https://twitter.com/CoronaScanner/status/1270340535983751168";
"2020-06-09 15:29:11";"2020-06-09";"5";"32";"231";"ETHIOPIA";"https://twitter.com/FMoHealth/status/1270328318525689857/photo/2";
"2020-06-11 00:05:41";"2020-06-08";"12";"401";"729";"SUDAN";"https://twitter.com/SDN_Health/status/1270836492055830529";
"2020-06-10 02:40:42";"2020-06-08";"1";"6";"140";"CAR";"https://twitter.com/MSPCentrafrique/status/1270507790637961216/photo/1";
"2020-06-09 14:58:46";"2020-06-08";"1";"31";"430";"LIBERIA";"https://twitter.com/NPHIL6/status/1270330004145147904";
"2020-06-09 10:19:05";"2020-06-08";"2";"90";"180";"DRC";"https://mailchi.mp/9cc745f8eea7/covid-19-bulletin-n-77-du-lundi-08-juin-2020";
"2020-06-09 03:03:42";"2020-06-08";"7";"361";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1270123870859800578/photo/1";
"2020-06-09 01:40:30";"2020-06-08";"3";"52";"686";"SENEGAL";"https://twitter.com/MinisteredelaS1/status/1270121590861299717";
"2020-06-08 22:48:17";"2020-06-08";"2";"38";"384";"CIV";"https://twitter.com/Gouvci/status/1270089431488385025/photo/1";
"2020-06-08 22:25:46";"2020-06-08";"1";"10";"450";"MADAGASCAR";"http://www.sante.gov.mg/ministere-sante-publique/2020/06/08/situation-coronavirus-du-08-juin-2020/";
"2020-06-08 22:09:42";"2020-06-08";"2";"208";"120";"CAMEROON";"https://www.facebook.com/MINSANTE.PageOfficielle/photos/a.1480278031987670/3603391906342928/?type=3&__xts__%5B0%5D=68.ARDI2zlgrtwuDqqht7R8zQsc8Iub3f8QtOBUM8JYW8AHkngIyKzmcWYhFf9orHi1HjaupYl3eXQrZap4RWmtKq5SRAtNL3zOrQv1FQczJrQ7Z41B7Mx0Ebe-BBPIgySF8i5lOhgCwAaDv7t4I5grh5L56xz4_DnBEnHZT-RnN_pDRgi04FtNVGCNcblTfxJ5qihAqivVPWb4BAAfYVTKgDooTPku2hVX2nMJQNEFqh6EmOQH23MJrXA28OGBucgrXoSmCmNpIbngBjlrUxyImzsFiR4KJ9QEGBjlETTcYfE5ZL2xt6yAnVrPugX3LGGnD4zGlJJDNjZ5ZQklHEMALy-3B11o&__tn__=-R";
"2020-06-08 21:56:01";"2020-06-08";"34";"1271";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1270077876713504768";
"2020-06-08 21:42:50";"2020-06-08";"1";"70";"148";"CHAD";"https://twitter.com/Covid19TD/status/1270062358770192384/photo/1";
"2020-06-08 21:28:30";"2020-06-08";"82";"1080";"710";"SOUTH AFRICA";"https://twitter.com/DrZweliMkhize/status/1270061808322256896/photo/1";
"2020-06-08 21:23:40";"2020-06-08";"4";"59";"478";"MAURITANIA";"http://cridem.org/C_Info.php?article=736706";
"2020-06-08 19:51:41";"2020-06-08";"1";"84";"706";"SOMALIA";"https://twitter.com/MoH_Somalia/status/1270013189753888768";
"2020-06-08 19:41:55";"2020-06-08";"8";"715";"12";"ALGERIA";"https://twitter.com/ObservAlgerie/status/1270034468854730752";
"2020-06-08 16:31:24";"2020-06-08";"1";"85";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1269998270136360964";
"2020-06-08 16:03:00";"2020-06-08";"3";"10";"894";"ZAMBIA";"https://twitter.com/ZMPublicHealth/status/1269991590266834954";
"2020-06-08 15:10:59";"2020-06-08";"3";"31";"262";"DJIBOUTI";"https://twitter.com/MinSantedj/status/1269977661222387712/photo/1";
"2020-06-10 00:09:23";"2020-06-07";"17";"389";"729";"SUDAN";"https://twitter.com/SDN_Health/status/1270477472795107334";
"2020-06-09 13:02:52";"2020-06-07";"2";"24";"178";"CONGO";"https://twitter.com/CongoNN/status/1270296609323130883";
"2020-06-09 03:22:14";"2020-06-07";"1";"49";"694";"SIERRA LEONE";"https://twitter.com/HealthSierra/status/1270044598040170496/photo/1";
"2020-06-08 21:37:36";"2020-06-07";"4";"48";"288";"GHANA";"https://twitter.com/mohgovgh/status/1270065339150274561";
"2020-06-08 10:47:51";"2020-06-07";"3";"88";"180";"DRC";"https://mailchi.mp/1750b4e55301/covid-19-bulletin-n-76-du-dimanche-07-juin-2020";
"2020-06-08 00:57:09";"2020-06-07";"12";"354";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1269763494041260033";
"2020-06-07 22:51:54";"2020-06-07";"46";"998";"710";"SOUTH AFRICA";"https://twitter.com/DrZweliMkhize/status/1269717643621171201/photo/1";
"2020-06-07 21:20:24";"2020-06-07";"6";"55";"478";"MAURITANIA";"https://twitter.com/lassanawelt/status/1269707040160722948";
"2020-06-07 21:18:36";"2020-06-07";"39";"1237";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1269709539936481280";
"2020-06-07 20:20:54";"2020-06-07";"1";"83";"706";"SOMALIA";"https://twitter.com/MoH_Somalia/status/1269643568907419652";
"2020-06-07 19:56:40";"2020-06-07";"9";"707";"12";"ALGERIA";"https://twitter.com/ObservAlgerie/status/1269682190876659713";
"2020-06-07 16:11:00";"2020-06-07";"2";"28";"262";"DJIBOUTI";"https://twitter.com/MinSantedj/status/1269618595912351744/photo/1";
"2020-06-07 15:58:12";"2020-06-07";"2";"92";"466";"MALI";"https://twitter.com/GouvernementM/status/1269620724022628353";
"2020-06-07 15:54:13";"2020-06-07";"1";"84";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1269625118482993152";
"2020-06-07 14:21:07";"2020-06-07";"7";"27";"231";"ETHIOPIA";"https://twitter.com/FMoHealth/status/1269596766162337792/photo/2";
"2020-06-07 13:00:10";"2020-06-07";"1";"9";"450";"MADAGASCAR";"https://twitter.com/orangeactu/status/1269576256493928450";
"2020-06-09 01:36:39";"2020-06-06";"13";"372";"729";"SUDAN";"https://twitter.com/SDN_Health/status/1270134128621637633";
"2020-06-08 11:03:13";"2020-06-06";"1";"4";"204";"BENIN";"https://twitter.com/gouvbenin/status/1269916625492459521";
"2020-06-08 10:45:47";"2020-06-06";"5";"19";"728";"SOUTH SUDAN";"https://www.facebook.com/www.motps.goss.org/posts/2705095153105672";
"2020-06-07 14:23:31";"2020-06-06";"3";"85";"180";"DRC";"https://mailchi.mp/1d6b2d9a2e09/covid-19-bulletin-n-75-du-samedi-06-juin-2020";
"2020-06-07 02:39:19";"2020-06-06";"1";"206";"120";"CAMEROON";"https://www.facebook.com/MINSANTE.PageOfficielle/photos/rpp.1369289613086513/3597960960219356/?type=3&theater";
"2020-06-07 01:09:09";"2020-06-06";"9";"342";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1269398252891320322";
"2020-06-07 01:07:34";"2020-06-06";"2";"49";"686";"SENEGAL";"https://twitter.com/cousenegal/status/1269404419646468097";
"2020-06-07 00:15:55";"2020-06-06";"3";"90";"466";"MALI";"https://twitter.com/CovidMali/status/1269385092327186433";
